ts,year,round,game_no,sport,league,market_family,n_way,market_label,home,away,date_text,odds,result
2026-08-27T00:04:27+00:00,2026,98,4726,bs,MLB,승패,2,,뉴욕메츠 2,5 샌디파드,08.19(수) 08:10,"1.79,1.73",홈패
2026-08-27T00:04:27+00:00,2026,98,4727,bs,MLB,승①패,3,승①패,뉴욕메츠 2,5 샌디파드,08.19(수) 08:10,"2.60,3.30,2.17",홈패
2026-08-27T00:04:27+00:00,2026,98,4728,bs,MLB,핸디캡,2,H +2.5,뉴욕메츠 4.5,5 샌디파드,08.19(수) 08:10,"1.27,2.87",핸디패
2026-08-27T00:04:27+00:00,2026,98,4729,bs,MLB,언더오버,2,U 8.5,뉴욕메츠,샌디파드,08.19(수) 08:10,"1.80,1.72",언더
2026-08-27T00:04:27+00:00,2026,98,4730,bs,MLB,홀짝,2,,뉴욕메츠,샌디파드,08.19(수) 08:10,"1.59,2.07",홀
2026-08-27T00:04:27+00:00,2026,98,4731,bs,MLB,승패,2,,보스레드 9,4 애리다이,08.19(수) 08:10,"1.43,2.29",홈승
2026-08-27T00:04:27+00:00,2026,98,4732,bs,MLB,승①패,3,승①패,보스레드 9,4 애리다이,08.19(수) 08:10,"1.92,3.40,3.00",홈승
2026-08-27T00:04:27+00:00,2026,98,4733,bs,MLB,핸디캡,2,H -2.5,보스레드 6.5,4 애리다이,08.19(수) 08:10,"2.56,1.34",핸디승
2026-08-27T00:04:27+00:00,2026,98,4734,bs,MLB,언더오버,2,U 8.5,보스레드,애리다이,08.19(수) 08:10,"1.75,1.77",오버
2026-08-27T00:04:27+00:00,2026,98,4735,bs,MLB,홀짝,2,,보스레드,애리다이,08.19(수) 08:10,"1.59,2.07",홀
2026-08-27T00:04:27+00:00,2026,98,4736,bs,MLB,승패,2,,미네트윈 4,1 애틀브레,08.19(수) 08:40,"1.93,1.62",홈승
2026-08-27T00:04:27+00:00,2026,98,4737,bs,MLB,승①패,3,승①패,미네트윈 4,1 애틀브레,08.19(수) 08:40,"2.85,3.35,2.00",홈승
